FOOD_NM,INGREDIENTS,TYPE,Quantity
통밀쌀밥,멥쌀(백미)/친환경,밥,86871.10993897004
팽이미역줄기볶음,당근,반찬,24604.037077778852
갈치구이/양념장,파(쪽파),반찬,16397.790179667103
우리밀핫도그,핫도그(우리밀핫도그),후식,27414.523482871205
압맥밥,멥쌀(백미)/친환경,밥,86871.10993897004
돌나물무침,"사과(부사, 후지)",반찬,16397.790179667103
시금치양송이무침,양파,반찬,11895.382785516169
닭봉엿장조림,"생강/국산, 껍질제거(깐것)",반찬,18946.63852702449
꼬들오이지무침,깨(참깨),반찬,16577.23629846566
무농약감귤주스,주스(감귤주스),후식,27295.441232129302
우리밀블랙까몬츄러스,추로스(오레오추로스),후식,27295.441232129302
강황찹쌀밥,"기능성멥쌀(강황, 울금)",밥,79709.69166727668
땅콩은행조림,땅콩/껍질제거(깐것),후식,28066.1090947921
목살편육/상추쌈,"생강/국산, 껍질제거(깐것)",반찬,18946.63852702449
뽀로로요구르트,발효유(액상요구르트)/사과맛,후식,41508.907688836836
쌀보리밥,멥쌀(백미)/친환경,밥,86871.10993897004
감자호박들깨국,마늘,국,55473.535196435994
깻잎순무침,깻잎나물(깨나물),반찬,16397.790179667103
새송이파프리카볶음,양파,반찬,11895.382785516169
어묵마늘쫑볶음,마늘종,반찬,16397.790179667103
치즈돈가스/소스,유채씨유(카놀라유),반찬,15899.432817817793
기장쌀밥,멥쌀(백미)/친환경,밥,86871.10993897004
생새우미역국,마늘,국,55473.535196435994
치커리사과오리엔탈무침,"사과(부사, 후지)",후식,27295.441232129302
돈육김치볶음-찐두부,당근,김치,41760.66147377396
해물쫄면자장볶음,당근,반찬,24604.037077778852
쌀호두과자,과자(쌀호두과자),후식,27295.441232129302
검정찹쌀밥,멥쌀(백미)/친환경,밥,86871.10993897004
꼬치어묵곤약국,마늘,국,55473.535196435994
오이부추생채,양파,반찬,11895.382785516169
청경채굴소스볶음,당근,반찬,24604.037077778852
조기구이/양념장,파(쪽파),반찬,16397.790179667103
약밥,밤,밥,79709.69166727668
매실무말랭이양념무침,무말랭이무침,반찬,16397.790179667103
어린이날우리밀쿠키,쿠키(우리밀땅콩초코쿠키),후식,29234.955551454033
윌요구르트,발효유(드링크요구르트)/무가당,후식,41726.183624146004
서리태곤약조림,서리태(속청),반찬,16397.790179667103
고등어순살카레구이,고등어,반찬,16397.790179667103
시금치땅콩가루무침,"땅콩/간것(가루, 분말)",반찬,16397.790179667103
돈육버섯볶음/모듬쌈,당근,반찬,24604.037077778852
마늘쫑건새우볶음,마늘종,반찬,16397.790179667103
시원한매실차,얼음,후식,27295.441232129302
해초비빔밥,멥쌀(백미)/친환경,밥,86871.10993897004
건강혼합멸치볶음,깨(참깨),반찬,16577.23629846566
깐쇼새우칠리볶음,양파,반찬,11895.382785516169
액티비아딸기요거트,발효유(호상요구르트)/딸기맛,후식,43565.81118371478
방풍나물초무침,"사과(부사, 후지)",반찬,16397.790179667103
오이/파프리카/쌈장,파프리카(주황파프리카),반찬,16397.790179667103
돈육자장볶음,당근,반찬,24604.037077778852
바지락맑은국,마늘,국,55473.535196435994
죽순오징어초무침,무(게걸무),반찬,16397.790179667103
양상추참깨드레싱,"사과(부사, 후지)",후식,27295.441232129302
느타리애호박볶음,양파,반찬,11895.382785516169
공룡모양군만두,콩기름(대두유),반찬,16880.09770074522
홍미쌀밥,멥쌀(백미)/친환경,밥,86871.10993897004
세발나물무침,갯나물(세발나물),반찬,16397.790179667103
비엔나감자볶음,당근,반찬,24604.037077778852
영양밥/양념장,밤,밥,79709.69166727668
완두콩죽,녹두,밥,79709.69166727668
유부미소된장국,마늘,국,55473.535196435994
콩으로만든런천미트구이,콩고기,반찬,16397.790179667103
삼색꿀떡,떡(꿀떡),후식,27295.441232129302
키짱,발효유(드링크요구르트),후식,41726.183624146004
생다시마/브로콜리/초고추장,브로콜리,반찬,16397.790179667103
참나물들깨무침,양파,반찬,11895.382785516169
뼈없는닭볶음,당근,반찬,24604.037077778852
삼색냉채,콩나물,반찬,16397.790179667103
오징어채소볶음,당근,반찬,24604.037077778852
우리밀마늘빵,마늘빵,후식,27295.441232129302
콩나물덮밥/양념장,멥쌀(백미)/친환경,밥,86871.10993897004
달걀두부국,마늘,국,55473.535196435994
우리밀꿀약과,찹쌀약과,후식,27295.441232129302
녹미쌀밥,멥쌀(백미)/친환경,밥,86871.10993897004
장어탕,마늘,국,55473.535196435994
목살편육/양배추쌈,"생강/국산, 껍질제거(깐것)",반찬,18946.63852702449
우리밀김말이튀김,콩기름(대두유),반찬,16880.09770074522
상추쑥갓겉절이,상추,김치,33407.09629023027
돈육갈비바베큐소스조림,배,반찬,16397.790179667103
게살달걀채소찜,당근,반찬,24604.037077778852
도토리묵쑥갓무침,쑥갓,반찬,16397.790179667103
머위대새우볶음,양파,반찬,11895.382785516169
미역오이초무침,오이,반찬,16397.790179667103
비름된장무침,비름나물,반찬,16397.790179667103
대구커틀릿/소스,당근,후식,35514.677298608294
고춧잎무침,고춧잎,반찬,16397.790179667103
모듬소시지채소볶음,당근,반찬,24604.037077778852
애호박우렁살초무침,양파,반찬,11895.382785516169
순대채소볶음,당근,반찬,24604.037077778852
수리취복주머니꿀떡,떡(수리취떡),후식,27295.441232129302
시금치된장무침,시금치,반찬,16397.790179667103
양송이오이볶음,양파,반찬,11895.382785516169
오리불고기/모듬쌈,당근,반찬,24604.037077778852
페퍼로니콤비네이션피자,피자(페퍼로니피자),반찬,16397.790179667103
뿌요,발효유(호상요구르트)/사과맛,후식,43565.81118371478
우리밀모닝빵/딸기잼,모닝빵(슬라이스모닝빵),후식,27295.441232129302
비엔나채소볶음,당근,반찬,24604.037077778852
어묵곤약국,마늘,국,55473.535196435994
생다시마초무침,깨(참깨),반찬,16577.23629846566
참나물땅콩가루무침,"땅콩/간것(가루, 분말)",반찬,16397.790179667103
검정약콩밥,멥쌀(백미)/친환경,밥,86871.10993897004
치커리참깨드레싱,"사과(부사, 후지)",후식,27295.441232129302
죽순느타리볶음,양파,반찬,11895.382785516169
쥐치채볶음,깨(참깨),반찬,16577.23629846566
꼬시래기콩나물무침,콩나물,반찬,16397.790179667103
고구마돈가스/소스,유채씨유(카놀라유),반찬,15899.432817817793
양배추사과샐러드,"사과(부사, 후지)",후식,27295.441232129302
치자꼬들단무지무침,깨(참깨),반찬,16577.23629846566
메밀나물무침,메밀싹,반찬,16397.790179667103
양념치킨,"땅콩/볶은것, 껍질제거(깐것), 조각낸것",반찬,17412.569761358358
우리쌀달콤가래떡,떡(흰가래떡),후식,27295.441232129302
세요요구르트,발효유(드링크요구르트)/가당,후식,42014.52075473202
북어포무국,마늘,국,55473.535196435994
팥칼국수,팥(붉은팥),밥,79709.69166727668
달걀채소찜,당근,반찬,24604.037077778852
참깨두부카츠,해바라기유,반찬,16397.790179667103
딸기요거트,그릭요거트,후식,27295.441232129302
깻잎양념무침,당근,반찬,24604.037077778852
애호박맛살초무침,양파,반찬,11895.382785516169
너비아니구이,해바라기유,반찬,16397.790179667103
채소김주먹밥,"기능성멥쌀(강황, 울금)",밥,79709.69166727668
더덕오이초무침,더덕,반찬,16397.790179667103
두부채소부침,당근,반찬,24604.037077778852
아몬드초코브라우니빵,케이크(초코무스),후식,24171.646090295915
고구마줄기된장무침,고구마줄기/삶은것,반찬,17130.735138794866
돈육버섯볶음/상추쌈,당근,반찬,24604.037077778852
모짜렐라치즈볼,현미유,후식,27295.441232129302
열무된장초무침,열무,반찬,16397.790179667103
골뱅이증숙면무침,양파,반찬,11895.382785516169
새송이가지볶음,양파,반찬,11895.382785516169
우리밀유자마들렌,마들렌(치즈마들렌),후식,27295.441232129302
돈육갈비찜,배,반찬,16397.790179667103
느타리잔파무침,양파,반찬,11895.382785516169
도라지배무침,배,반찬,16397.790179667103
치킨너겟/머스터드소스,해바라기유,반찬,16397.790179667103
망고파인애플주스,혼합주스(망고파인애플주스),후식,27295.441232129302
알리오올리오스파게티,마늘,밥,91717.51733833081
시래기된장국,마늘,국,55473.535196435994
브로콜리/파프리카/초고추장,브로콜리,반찬,16397.790179667103
돈육오징어볶음,당근,반찬,24604.037077778852
미더덕시금치된장국,"마늘/껍질제거(깐것), 꼭지제거",국,34313.284938573386
두부스테이크,두부/부침용,반찬,16403.31234605361
당근부각(완제),"부각(당근부각)/국용, 반조리, 절단된것",반찬,16294.374502229606
사과버섯쏘스,사과/친환경,후식,34677.13686648993
우렁살근대국,"마늘/껍질제거(깐것), 꼭지제거",국,34313.284938573386
오이고추장무침,"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
우동전골,"마늘/껍질제거(깐것), 꼭지제거",국,34313.284938573386
후레쉬망고,망고,후식,27295.441232129302
아이스블루베리,블루베리/냉동,후식,28155.034444593388
비엔나소세지떡볶음,마늘/친환경,반찬,45113.642620244114
새우버거,토마토/친환경,밥,38251.91929837851
감자튀김(줄무늬스틱)/케첩,해바라기유,반찬,16397.790179667103
삼치감자조림,"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
우리쌀곡물바,시리얼(곡물(쌀)시리얼),후식,27295.441232129302
깍두기/친환경단무지,김치(깍두기),김치,35265.159558566724
숙주우엉잡채,"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
마늘치킨,"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
편육장조림,"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
맑은미역국,"마늘/껍질제거(깐것), 꼭지제거",국,34313.284938573386
상추쌈/쌈장,"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
단호박파니르카레밥,멥쌀(백미)/친환경,밥,86871.10993897004
치킨너겟/난,콩기름(대두유),반찬,16880.09770074522
찰토마토,토마토/친환경,후식,37862.66316802305
참나물무침(생),"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
곤약달걀장조림,"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
생김구이,돌김/친환경,반찬,33165.73187218026
녹차쌀밥,기능성멥쌀(녹차),밥,79709.69166727668
육개장(양지),"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
오꼬노미야끼,마(장마),반찬,16397.790179667103
김치청국장찌개,"마늘/껍질제거(깐것), 꼭지제거",국,34313.284938573386
오색현미밥,기능성멥쌀(상황버섯발아현미),밥,79709.69166727668
옥수수콘치즈구이,찰옥수수알/친환경,후식,34677.13686648993
쇠고기고추장볶음,배/친환경,반찬,33165.73187218026
우리밀약과,약과,후식,27295.441232129302
조랑떡국(김가루),"마늘/껍질제거(깐것), 꼭지제거",국,34313.284938573386
모시조개콩나물국,"마늘/껍질제거(깐것), 꼭지제거",국,34313.284938573386
양념새우젓,"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
고구마튀김,"고구마/껍질제거(깐것), 슬라이스",반찬,17240.592818570156
*수제오리떡갈비,당근/친환경,반찬,46291.30106742997
망고스무디,설탕(황설탕)/친환경,후식,41429.05065634162
김치부침개,"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
새송이버섯간장버터구이,"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
장칼국수국,"마늘/껍질제거(깐것), 꼭지제거",밥,74902.81890342632
생크림달걀찜,당근/친환경,반찬,46291.30106742997
가지튀김/어향쏘스,"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
단호박크림수프(크루통),양파/껍질제거(깐것),국,35869.748342188075
닭다리튀김,"마늘/껍질제거(깐것), 꼭지제거",반찬,15226.237885697512
부대찌개&치즈떡사리,양파/일반,국,35128.01887614068
마늘쫑볶음,마늘/다진것,반찬,33614.545313458046
오꼬노미계란말이,당근/국산,반찬,26638.328257426758
마시는요거트(사과),유산균음료/사과맛,후식,27295.441232129302
북어채국,마늘/다진것,국,55473.535196435994
브로콜리숙회/초고추장,브로콜리,반찬,16397.790179667103
돈육큐브스테이크,당근,반찬,24604.037077778852
보조밥,멥쌀(구분도미)/일반,밥,96444.0620399614
투움바트러플파스타,마늘/다진것,밥,91717.51733833081
미소시루,무(조선무)/국산,반찬,19719.808980105972
오지치즈후라이,유채씨유(카놀라유),후식,27798.447044174765
부시브레드/버터,식빵(통밀식빵),후식,27295.441232129302
불고기버거,양파/껍질제거(깐것),반찬,25176.290572047375
치킨링/케찹,콩기름(대두유),반찬,16880.09770074522
맑은순두부찌개,마늘/다진것,반찬,33614.545313458046
허니버터고구마,고구마,후식,27295.441232129302
사골떡국,당근/국산,국,41168.886903897226
우불고기,당근/국산,반찬,26638.328257426758
오징어젓무생체,무(조선무),김치,33863.873949464134
파래김구이/양념장,마른김,반찬,16397.790179667103
탄탄면,마늘/다진것,국,55473.535196435994
오복채무침,마늘/다진것,반찬,33614.545313458046
칠리깐쇼새우,스위트칠리소스,반찬,16397.790179667103
캐플주스,주스(당근주스),후식,27295.441232129302
나물비빔밥(&계란후라이)/볶음고,멥쌀(백미),밥,133715.50784673748
오소떡바/허니S,어묵(통소시지말이어묵),후식,22714.455346312978
떠먹는생크림요거트,드레싱(허니요거트드레싱),후식,27295.441232129302
메밀소바,무(조선무)/국산,국,34926.33888998767
화분컵케익,카스텔라,후식,27295.441232129302
크루통로메인시저샐러드,양파/국산,후식,15895.230648842204
등심돈까스/옛날돈까스S,콩기름(대두유),반찬,16880.09770074522
알리오올리오파스타,올리브,밥,79709.69166727668
얼큰순두부찌개,마늘,국,55473.535196435994
불고기데리야끼덮밥,멥쌀(백미)/일반,밥,117700.9166078789
올방개묵김가루무침,당근,반찬,24604.037077778852
통살새우볼/타르타르D,콩기름(대두유),반찬,16880.09770074522
생딸기라떼,딸기,후식,27295.441232129302
순살감자탕&수제비,"생강/껍질제거(깐것), 다진것",반찬,17240.592818570156
아삭이고추된장무침,양파/국산,반찬,13000.882486752795
치킨너겟/허니머스타드,콩기름(대두유),반찬,16880.09770074522
